Christine,Rogers,F,7 David Hill,Rancho Palos Verdes,crogers@linktype.com,3.54117E+15,jcb,"$15,896.65",481
Marilyn,Hunter,F,80397 Talmadge Terrace,Ojai,mhunter@quimm.info,3.58395E+15,jcb,"-$8,080.85",482
Benjamin,Scott,M,60681 Browning Road,Twentynine Palms,bscott@livez.edu,3.58E+15,jcb,"$896,011.98",483
Nicole,Spencer,M,0 Pawling Street,Cloverdale,nspencer@avamba.name,6.38754E+15,instapayment,"$894,292.23",484
Theresa,Hart,F,33811 Eagan Point,Windsor,thart@bluezoom.gov,5.60225E+16,china-unionpay,"$347,188.22",485
Anthony,Mitchell,M,0 Farmco Place,Isleton,amitchell@voonder.org,5.04837E+15,mastercard,"$619,184.24",486
Albert,Austin,F,92953 Shopko Avenue,Carmel-by-the-Sea,aaustin@shuffledrive.mil,6.75966E+15,switch,"$282,079.00",487
Stephanie,Davis,M,1482 Forest Run Crossing,Coachella,sdavis@youopia.gov,3.58685E+15,jcb,"$795,686.65",488
Kathy,Phillips,F,9844 Menomonie Crossing,Soledad,kphillips@demimbu.name,2.02E+14,diners-club-enroute,"$150,955.36",489
Eric,Woods,F,0 Eastlawn Junction,Lompoc,ewoods@vidoo.edu,3.53902E+15,jcb,"$957,867.73",490
Randy,Johnson,F,599 Norway Maple Junction,La Puente,rjohnson@buzzster.name,3.53246E+15,jcb,"$839,655.68",491
Thomas,Sanders,F,059 Spenser Lane,Palmdale,tsanders@meetz.mil,6.30488E+15,laser,"$220,817.80",492
Philip,Freeman,M,33462 Redwing Avenue,Chula Vista,pfreeman@feedmix.org,3.06E+13,diners-club-carte-blanche,"$496,146.87",493
Katherine,Hunter,F,48195 Johnson Road,Studio City,khunter@tagfeed.gov,3.58149E+15,jcb,"$133,627.76",494
Gary,West,M,24383 Twin Pines Trail,San Dimas,gwest@divape.com,3.57665E+15,jcb,"$967,051.53",495
Brian,Gordon,F,356 Declaration Alley,Claremont,bgordon@innotype.mil,3.55456E+15,jcb,"$431,190.04",496
Anthony,Garrett,F,2055 Prairie Rose Pass,Del Mar,agarrett@meevee.biz,5.60224E+15,bankcard,"$776,822.96",497
Mary,Rose,M,554 Hagan Street,Loma Linda,mrose@wordtune.name,3.75E+14,americanexpress,"$688,561.99",498
Amy,Howell,M,01609 Texas Avenue,Clovis,ahowell@lajo.mil,5.60224E+16,china-unionpay,"$316,428.12",499
Virginia,Matthews,M,8920 Jackson Drive,Dunsmuir,vmatthews@jayo.mil,4.07E+12,visa,"$417,874.56",500
Elizabeth,Powell,M,27070 Vermont Plaza,Sunnyvale,epowell@jaxnation.name,5.53987E+15,diners-club-us-ca,"$838,304.26",501
Adam,Greene,F,80 Mosinee Hill,Fort Bragg,agreene@centidel.biz,3.55218E+15,jcb,"$85,079.27",502
Billy,Franklin,M,2236 5th Terrace,Beverly Hills,bfranklin@centidel.biz,5.10876E+15,mastercard,"$275,696.24",503
Kathy,Turner,M,74 Declaration Drive,Lakewood,kturner@kare.info,3.54567E+15,jcb,"$40,742.87",504
Nicholas,Jacobs,F,913 Merry Terrace,Rohnert Park,njacobs@meejo.biz,4.84426E+15,visa-electron,"$207,866.29",505
Jimmy,Roberts,M,5355 Helena Street,Newport Beach,jroberts@mudo.biz,3.53385E+15,jcb,"$156,079.89",506
Nicole,Walker,M,1007 Tennyson Center,Gilroy,nwalker@reallinks.org,3.52939E+15,jcb,"$121,588.67",507
Gloria,Palmer,M,00992 Redwing Parkway,Willits,gpalmer@jumpxs.org,3.00E+13,diners-club-carte-blanche,"$30,462.19",508
Lisa,Alexander,F,455 Park Meadow Place,La Habra Heights,lalexander@demimbu.gov,5.00236E+15,mastercard,"$178,134.61",509
Martha,Woods,F,7 Hovde Hill,Milpitas,mwoods@skinix.info,3.5513E+15,jcb,"$2,782.59",510
Karen,Carr,M,5 Green Street,Burbank,kcarr@feedmix.com,4.04E+12,visa,"$397,278.70",511
Ralph,Turner,M,3 Longview Point,Newport Beach,rturner@linkbuzz.biz,3.56101E+15,jcb,"$23,314.02",512
Victor,Holmes,F,228 Washington Place,Trinidad,vholmes@topicshots.org,3.57794E+15,jcb,"$997,012.98",513
Louis,Watson,M,6007 Novick Plaza,Crescent City,,6.33309E+18,switch,"$565,905.06",514
Jesse,Williamson,M,053 Beilfuss Lane,San Pablo,jwilliamson@tagchat.gov,5.52413E+15,diners-club-us-ca,"$25,043.70",515
Julia,Carroll,F,5404 Veith Trail,Millbrae,jcarroll@jaxnation.biz,3.55033E+15,jcb,"$892,846.96",516
Theresa,Willis,M,29143 John Wall Street,Newman,twillis@chatterpoint.edu,3.53129E+15,jcb,"$205,978.05",517
Gerald,Sims,M,0 Fieldstone Park,Temple City,gsims@npath.biz,3.55483E+15,jcb,"$216,358.34",518
Earl,Harris,M,75 Forster Avenue,Ridgecrest,eharris@kwinu.info,6.33409E+18,solo,"$388,900.06",519
Ruth,Kim,F,19196 Caliangt Terrace,San Luis Obispo,rkim@gevee.name,5.61065E+17,china-unionpay,"$977,171.99",520
Sharon,Rodriguez,F,0 Southridge Court,Oakley,srodriguez@zoomlounge.net,5.00235E+15,mastercard,"$165,787.09",521
Philip,Thompson,F,037 Dennis Road,Newport Beach,pthompson@yakidoo.com,3.57682E+15,jcb,"$691,458.43",522
Mary,Gordon,M,9768 Eliot Alley,Alturas,mgordon@kaymbo.name,5.60225E+15,bankcard,"$419,737.39",523
Steven,Campbell,F,70 Doe Crossing Center,Upland,scampbell@feedfire.gov,6.33318E+18,switch,"$746,870.17",524
Jennifer,Fowler,F,57 Barby Drive,San Francisco,jfowler@jabbertype.mil,5.89389E+16,maestro,"$361,082.64",525
Robert,Stevens,F,01 Ridgeway Parkway,Paradise,rstevens@tavu.gov,2.02E+14,diners-club-enroute,"$752,416.31",526
Timothy,Andrews,F,34939 Mallard Junction,Tulelake,tandrews@jazzy.info,5.60226E+15,bankcard,"$9,733.75",527
Douglas,Martinez,M,0 Monica Court,Modesto,dmartinez@dynabox.com,3.56E+15,jcb,"$744,689.37",528
Victor,Price,F,97483 Forster Park,Rancho Cucamonga,vprice@quatz.edu,3.57E+15,jcb,"$316,153.15",529
Bonnie,Gomez,M,5291 Amoth Circle,Rio Vista,bgomez@babblestorm.name,5.60223E+15,china-unionpay,"$763,964.37",530
Denise,Fernandez,F,97961 Coolidge Avenue,Merced,dfernandez@linklinks.mil,3.57186E+15,jcb,"$839,090.50",531
Ernest,Mason,M,78 Little Fleur Point,San Juan Capistrano,emason@edgeclub.edu,3.56569E+15,jcb,"$720,575.48",532
Mildred,Fisher,M,3772 Red Cloud Crossing,Dunsmuir,mfisher@flashspan.biz,6.70602E+16,laser,"$881,203.88",533
Anne,Ruiz,F,2105 Sachtjen Parkway,Santa Barbara,aruiz@wordtune.org,3.57038E+15,jcb,"$842,563.63",534
Jeffrey,Montgomery,M,958 Packers Hill,Turlock,jmontgomery@linkbridge.mil,3.55362E+15,jcb,"$989,940.79",535
Mildred,Carr,F,2611 Schiller Street,Coronado,mcarr@realblab.info,6.38012E+15,instapayment,"$583,209.23",536
Martin,Hughes,M,83 Spohn Terrace,Chico,mhughes@rhyloo.com,5.01822E+18,maestro,"$142,794.80",537
Shirley,Baker,M,41584 Merry Place,Woodland,sbaker@edgeclub.org,5.60224E+15,bankcard,"$755,768.81",538
Sharon,Kelly,F,2070 Cascade Circle,Brawley,skelly@dabshots.net,5.61008E+18,china-unionpay,"$387,015.90",539
Clarence,Little,F,7 Golf Hill,San Francisco,clittle@twimm.mil,6.04606E+15,maestro,"$172,605.59",540
Susan,Rodriguez,M,40274 Swallow Crossing,Norco,srodriguez@gevee.gov,3.75E+14,americanexpress,"$474,737.16",541
Diane,Mitchell,F,8 Scoville Circle,Calimesa,dmitchell@cogilith.gov,5.26133E+15,mastercard,"$979,929.51",542
Jean,Henderson,F,22066 Maryland Parkway,Pittsburg,jhenderson@realblab.mil,5.26444E+15,mastercard,"-$8,975.89",543
Michael,Tucker,M,05568 Butterfield Trail,Davis,mtucker@yodoo.info,5.60225E+15,bankcard,"$79,725.91",544
Steven,Olson,M,6149 Meadow Valley Circle,Del Mar,solson@quamba.net,3.55E+15,jcb,"$882,980.18",545
Benjamin,Long,F,7 American Ash Parkway,San Diego,blong@flashset.edu,3.57992E+15,jcb,"$814,631.29",546
Diane,Sullivan,F,53181 Marcy Circle,San Ramon,dsullivan@abatz.gov,3.542E+15,jcb,"$758,610.35",547
Emily,Morris,M,93419 Loftsgordon Park,Huntington Beach,emorris@zooxo.mil,6.33414E+18,solo,"$886,515.49",548
Cynthia,Hunter,F,01 Hauk Way,Montclair,chunter@dabjam.name,6.30488E+18,laser,"$878,091.74",549
Kathryn,Walker,F,56955 Westerfield Parkway,Larkspur,kwalker@eamia.biz,5.03847E+17,maestro,"$951,206.36",550
Henry,Dunn,M,78 Rusk Pass,Pleasanton,hdunn@flipstorm.biz,3.5875E+15,jcb,"$429,339.26",551
Louise,Knight,F,6047 Prairieview Crossing,Woodside,lknight@jayo.name,2.01E+14,diners-club-enroute,"$623,069.48",552
Steven,Alvarez,M,7414 Mallard Way,Walnut,salvarez@dynava.name,3.53E+15,jcb,"$829,849.22",553
Larry,Ellis,M,15 Vermont Parkway,Westmorland,lellis@topicblab.net,3.55108E+15,jcb,"$555,929.85",554
Bruce,Reyes,F,3028 Shopko Way,San Bruno,breyes@eayo.edu,3.53454E+15,jcb,"$308,318.43",555
Marilyn,White,F,325 Fairview Terrace,Reedley,mwhite@fanoodle.net,3.59E+15,jcb,"$790,403.85",556
Martin,Tucker,F,14056 Utah Center,Manhattan Beach,mtucker@dynazzy.edu,3.53942E+15,jcb,"$205,940.33",557
Betty,Gardner,F,75 Roth Trail,Farmersville,bgardner@tavu.gov,3.56788E+15,jcb,"$860,791.35",558
Carolyn,Jacobs,F,5616 Bayside Lane,Isleton,cjacobs@katz.biz,3.55278E+15,jcb,"$563,321.48",559
Tammy,White,F,1 Doe Crossing Plaza,Lompoc,twhite@skyndu.info,3.57973E+15,jcb,"$264,813.62",560
Pamela,Walker,M,97640 Golden Leaf Plaza,Sunnyvale,pwalker@shufflebeat.info,6.39614E+15,instapayment,"$626,623.70",561
Brian,Gardner,M,7405 2nd Circle,Moraga,bgardner@jaxbean.mil,3.57866E+15,jcb,"$67,430.92",562
Steve,Lawson,F,863 Sheridan Court,Tehama,slawson@yozio.edu,3.58E+15,jcb,"$658,864.88",563
Donald,Montgomery,F,24080 Main Junction,Sanger,dmontgomery@dynabox.net,5.01012E+15,mastercard,"$408,468.98",564
Lawrence,Carr,F,8 Summerview Center,La Puente,lcarr@riffpath.org,5.60224E+18,china-unionpay,"$479,055.75",565
Jennifer,Wells,F,39 Merry Point,Lodi,jwells@devpulse.com,4.02662E+15,visa-electron,"$48,024.92",566
Phillip,Johnson,F,278 Nevada Point,Moraga,pjohnson@innojam.name,4.01796E+15,visa,"$211,338.01",567
Gary,Perez,M,39 Sherman Way,Santa Barbara,gperez@jaxnation.name,5.52E+15,mastercard,"$761,137.23",568
Laura,Riley,F,28 Coolidge Drive,Corcoran,lriley@wikizz.edu,5.21234E+15,mastercard,"$170,535.37",569
Gary,Alvarez,F,28 Stone Corner Point,Hillsborough,galvarez@viva.name,3.72E+14,americanexpress,"$718,150.98",570
Bonnie,Phillips,F,4662 Mcbride Terrace,Parlier,bphillips@edgeblab.biz,5.60225E+15,china-unionpay,"$942,733.32",571
Roy,Patterson,M,027 Farmco Hill,Sausalito,rpatterson@bubbletube.name,6.39853E+15,instapayment,"$237,580.58",572
Lisa,Carpenter,F,397 Brown Plaza,Canyon Lake,lcarpenter@nlounge.edu,5.60224E+17,china-unionpay,"$957,890.29",573
Charles,Perry,M,83739 Cascade Street,Carlsbad,cperry@jayo.name,3.74E+14,americanexpress,"$689,267.81",574
Nancy,Rice,F,6942 3rd Plaza,Trinidad,nrice@trunyx.biz,4.90565E+15,switch,"$93,284.95",575
Virginia,Griffin,M,6409 Towne Drive,Lomita,vgriffin@ntag.info,3.58273E+15,jcb,"$119,442.13",576
Earl,Price,F,8824 Gina Trail,Lawndale,eprice@tavu.net,3.53018E+15,jcb,"$186,279.90",577
Steven,Harvey,F,80379 Dunning Drive,Gilroy,sharvey@gigaclub.net,5.89319E+18,maestro,"$68,037.79",578
Pamela,Flores,F,513 Loomis Circle,San Rafael,pflores@buzzdog.net,3.56069E+15,jcb,"$269,241.31",579
Ruth,West,M,29 Crownhardt Lane,South El Monte,rwest@yakidoo.com,5.60222E+18,china-unionpay,"$341,459.50",580
Tina,Long,F,3 Stang Hill,Indio,tlong@bluezoom.net,3.03E+13,diners-club-carte-blanche,"$981,853.21",581
Rachel,Willis,M,7912 Boyd Hill,Rancho Palos Verdes,rwillis@miboo.name,6.33336E+17,switch,"$535,863.28",582
Harry,Willis,F,831 Bowman Terrace,Sonoma,hwillis@divavu.com,3.74E+14,americanexpress,"$837,228.14",583
Walter,Gardner,M,057 Acker Lane,West Sacramento,wgardner@topicstorm.org,3.58197E+15,jcb,"$158,481.70",584
Tammy,Morgan,F,2519 Vernon Circle,Berkeley,tmorgan@ntags.name,3.55012E+15,jcb,"$241,210.49",585
Fred,Fisher,F,03750 Red Cloud Court,Hermosa Beach,ffisher@zooveo.name,5.00236E+15,mastercard,"$188,511.86",586
Adam,Reyes,M,23700 Emmet Terrace,Yreka,areyes@kanoodle.org,2.02E+14,diners-club-enroute,"$763,712.13",587
Annie,Hanson,F,84832 Debs Lane,Portola,ahanson@tanoodle.mil,5.89304E+18,maestro,"$460,141.94",588
Jane,Hunter,F,7266 Golf Course Trail,Isleton,jhunter@wikido.mil,3.79E+14,americanexpress,"$532,308.40",589
Rose,Gray,F,2605 Clove Parkway,Santa Barbara,rgray@skyvu.org,3.53728E+15,jcb,"$819,078.93",590
Jason,Ortiz,M,882 Pearson Terrace,Exeter,jortiz@flipopia.info,3.06E+13,diners-club-carte-blanche,"$725,113.61",591
Kathryn,Daniels,F,1 Cordelia Center,Pleasanton,kdaniels@flashdog.net,3.58038E+15,jcb,"$332,499.17",592
Jimmy,Mitchell,F,013 Dawn Parkway,San Dimas,jmitchell@topicstorm.com,4.0416E+15,visa,"$525,317.98",593
Melissa,Hunt,M,07010 Clyde Gallagher Center,Vernon,mhunt@livez.edu,5.00235E+15,mastercard,"$508,461.48",594
Alice,Lee,M,55 Meadow Valley Lane,Bakersfield,alee@realbuzz.info,3.56244E+15,jcb,"$614,279.06",595
Jimmy,Cunningham,M,86957 Union Plaza,Oroville,jcunningham@voonder.name,3.544E+15,jcb,"$55,832.77",596
Heather,Coleman,M,732 Debra Circle,Chula Vista,hcoleman@blognation.com,5.10017E+15,mastercard,"$33,417.25",597
Anthony,Duncan,M,74632 Carberry Road,Albany,aduncan@dynava.gov,5.61007E+15,china-unionpay,"$622,389.34",598
Kenneth,Henderson,M,440 Larry Street,La Quinta,khenderson@zoovu.net,6.30486E+17,maestro,"$439,387.05",599
Kelly,Collins,M,7 Sutteridge Plaza,La Habra Heights,kcollins@thoughtbridge.net,5.60224E+16,china-unionpay,"$664,567.95",600
Christine,Fisher,F,13 Mendota Road,Ione,cfisher@rooxo.gov,6.70912E+16,laser,"$868,455.17",601
Justin,Daniels,F,4 Farwell Way,Martinez,jdaniels@kaymbo.info,6.76757E+18,solo,"$435,068.00",602
Robin,Perkins,M,5 Nelson Pass,Hemet,rperkins@yambee.mil,5.54951E+15,diners-club-us-ca,"$116,241.69",603
Lillian,Owens,F,45 3rd Center,Escondido,lowens@mymm.edu,3.52846E+15,jcb,"$779,250.86",604
Patrick,Garrett,M,889 Sachtjen Place,Oakdale,pgarrett@jaxworks.edu,6.75904E+17,maestro,"$812,058.78",605
Shawn,Castillo,F,45 Sachs Place,Winters,scastillo@divape.org,3.59E+15,jcb,"$50,688.02",606
Sarah,Rose,F,610 Farragut Road,Newport Beach,srose@yamia.net,3.56E+15,jcb,"$637,544.10",607
Kenneth,Flores,M,81 Parkside Pass,Lomita,kflores@npath.org,3.54267E+15,jcb,"$804,231.68",608
Patricia,Bishop,F,2023 Bartelt Alley,Pleasant Hill,pbishop@lazzy.com,3.56039E+15,jcb,"$634,563.58",609
Pamela,Johnson,F,2009 Ramsey Road,Pacifica,pjohnson@skinder.com,3.58E+15,jcb,"$246,682.32",610
Jonathan,Hill,F,40 Dwight Lane,Emeryville,jhill@flipbug.com,4.24E+12,visa,"$167,482.10",611
Daniel,Stephens,M,09 Gulseth Road,Pleasant Hill,dstephens@reallinks.name,5.61036E+17,china-unionpay,"$580,917.23",612
Kelly,Burton,F,02850 Stang Lane,Lake Forest,kburton@jabbercube.gov,3.55045E+15,jcb,"$217,879.26",613
John,Richardson,F,50 Tomscot Crossing,Ripon,jrichardson@avamba.biz,6.75992E+16,maestro,"$28,731.39",614
Diana,Anderson,M,0 Nova Crossing,Laguna Niguel,danderson@meetz.biz,5.60221E+15,bankcard,"$139,647.76",615
Kimberly,Stevens,M,65267 Eagle Crest Place,Fairfax,kstevens@browseblab.edu,3.56796E+15,jcb,"$256,409.85",616
Sharon,Reid,M,3004 Commercial Junction,Novato,sreid@yamia.edu,5.60223E+15,china-unionpay,"$862,529.06",617
Peter,King,M,43069 Mallard Way,Nevada City,pking@youspan.biz,2.02E+14,diners-club-enroute,"$655,304.44",618
Walter,Scott,F,91 Pond Terrace,Stanton,wscott@eire.info,5.01013E+15,mastercard,"$552,157.67",619
Debra,Matthews,F,0140 Lerdahl Pass,Lynwood,dmatthews@talane.mil,3.53119E+15,jcb,"$277,155.70",620
Sean,Nguyen,F,4 Ridgeview Street,Temple City,snguyen@divavu.net,6.70915E+17,laser,"$135,890.63",621
Kenneth,Kim,M,66309 Glacier Hill Avenue,Orange,kkim@podcat.biz,3.52831E+15,jcb,"$778,140.43",622
Martha,Barnes,F,4 Lerdahl Terrace,San Jose,mbarnes@mita.name,4.17501E+15,visa-electron,"$333,582.15",623
Nicole,Bryant,M,632 Boyd Street,Portola Valley,nbryant@buzzster.info,4.91755E+15,visa-electron,"$887,890.42",624
Phillip,Flores,M,28650 Old Shore Place,Palm Desert,pflores@eare.gov,3.53E+15,jcb,"$167,119.28",625
Joan,Cooper,F,8118 Kennedy Court,Shafter,jcooper@eidel.mil,5.41634E+15,diners-club-us-ca,"$773,805.85",626
Lawrence,Wood,M,1385 Moland Court,Hesperia,lwood@livepath.name,3.74E+14,americanexpress,"$290,350.84",627
Jeremy,Harvey,M,3 Dapin Circle,La Habra,jharvey@demivee.gov,5.03876E+18,maestro,"$134,878.86",628
Linda,Nguyen,F,2 Kensington Lane,Lakeport,lnguyen@thoughtworks.biz,2.02E+14,diners-club-enroute,"$230,130.10",629
Carol,Howell,F,396 Armistice Hill,Crescent City,chowell@skiptube.name,5.89304E+15,maestro,"$186,097.25",630
Douglas,Cook,F,09394 Corben Drive,South Pasadena,dcook@brainverse.info,3.56555E+15,jcb,"-$7,918.99",631
Carlos,Lawrence,M,84491 Susan Circle,Millbrae,clawrence@abata.edu,3.57019E+15,jcb,"$750,514.76",632
Barbara,Parker,F,33707 Sheridan Park,Bradbury,bparker@kazu.com,3.54837E+15,jcb,"$517,154.72",633
Jimmy,Chavez,F,96 Cottonwood Drive,Placerville,jchavez@eadel.com,3.56999E+15,jcb,"$219,304.34",634
Donald,Armstrong,M,3529 Monument Place,Willows,darmstrong@brainverse.name,5.00235E+15,mastercard,"$164,407.14",635
Willie,Greene,M,2742 Logan Park,Madera,wgreene@eire.net,5.4665E+15,diners-club-us-ca,"$318,901.79",636
Cynthia,Turner,M,167 Esch Trail,Tracy,cturner@brainbox.net,3.74E+14,americanexpress,"$227,146.65",637
Debra,Warren,F,83804 8th Road,Irwindale,dwarren@thoughtblab.mil,4.40583E+15,visa-electron,"$850,923.51",638
Jesse,Matthews,M,5846 Manley Way,Diamond Bar,jmatthews@browsezoom.name,6.37321E+15,instapayment,"$735,161.72",639
Jessica,Simpson,M,808 Pennsylvania Parkway,Vacaville,jsimpson@brightbean.com,4.37E+15,visa,"$780,592.48",640
Emily,Freeman,F,1329 Summer Ridge Avenue,Manteca,efreeman@bubbletube.info,3.01E+13,diners-club-carte-blanche,"$276,778.64",641
Jennifer,Castillo,M,57968 Kedzie Circle,Beaumont,jcastillo@izio.info,3.53229E+15,jcb,"$681,634.75",642
Kathy,Thompson,M,67261 Erie Park,Lemon Grove,kthompson@kazio.com,4.84499E+15,visa-electron,"$303,844.00",643
Lori,Andrews,F,11 Blackbird Hill,West Sacramento,landrews@demivee.info,5.60222E+15,bankcard,"$426,213.45",644
Clarence,Sanchez,M,02074 Buena Vista Drive,Danville,csanchez@dynazzy.mil,3.54905E+15,jcb,"$829,290.18",645
Ernest,Watson,M,638 Texas Crossing,San Rafael,ewatson@buzzbean.com,3.55844E+15,jcb,"$878,620.04",646
Amy,Weaver,M,1755 Acker Park,Rancho Santa Margarita,aweaver@fadeo.info,3.56499E+15,jcb,"$355,476.77",647
Elizabeth,Dixon,F,67 Lawn Pass,Morgan Hill,edixon@lajo.name,3.54384E+15,jcb,"$645,525.17",648
Alan,Howard,M,406 Raven Crossing,Hawaiian Gardens,ahoward@leenti.mil,6.37967E+15,instapayment,"$245,924.18",649
Ann,Davis,M,652 Springs Way,Blue Lake,adavis@blogspan.gov,4.04E+12,visa,"$439,805.90",650
Juan,Baker,F,27288 Buhler Alley,American Canyon,jbaker@zoomcast.info,3.58E+15,jcb,"$245,410.70",651
John,Black,F,80293 Judy Circle,Lakewood,jblack@photobug.org,6.33362E+17,switch,"$405,428.24",652
Melissa,Webb,F,899 Bellgrove Circle,Dunsmuir,mwebb@zoovu.edu,3.57654E+15,jcb,"$660,610.04",653
Bonnie,Holmes,F,177 Pawling Circle,Hollister,bholmes@jabberbean.net,4.17501E+15,visa-electron,"$695,831.45",654
Christopher,Matthews,M,9 Ruskin Crossing,Fountain Valley,cmatthews@jazzy.info,6.76795E+15,solo,"$459,488.57",655
Dorothy,Diaz,M,3 Eliot Alley,Moreno Valley,ddiaz@tanoodle.biz,3.57453E+15,jcb,"$784,865.19",656
Charles,Washington,M,5 Glendale Crossing,Lomita,cwashington@oyonder.gov,3.56616E+15,jcb,"$349,038.95",657
Philip,Payne,M,2781 Granby Parkway,Cathedral City,ppayne@flashset.mil,3.03E+13,diners-club-carte-blanche,"$713,716.69",658
Joseph,Taylor,M,6676 Dorton Junction,Ventura,jtaylor@shufflester.mil,5.60225E+17,china-unionpay,"$805,267.48",659
Bonnie,Allen,F,777 8th Circle,San Jose,ballen@voonte.info,3.5375E+15,jcb,"$663,186.58",660
Judy,Nguyen,M,4125 Bluejay Court,Susanville,jnguyen@jayo.gov,3.55651E+15,jcb,"$655,352.00",661
Elizabeth,Webb,F,081 Lyons Crossing,Moreno Valley,ewebb@skipstorm.biz,5.60225E+15,bankcard,"$982,333.25",662
Edward,Bennett,M,9505 Doe Crossing Hill,California City,ebennett@youtags.org,3.58764E+15,jcb,"$974,897.76",663
Sarah,Wells,F,59 Lillian Point,Paramount,swells@zoomdog.gov,3.56099E+15,jcb,"$329,268.04",664
Jose,Shaw,M,7531 Logan Avenue,Colusa,jshaw@kimia.net,3.56389E+15,jcb,"$381,816.16",665
Harry,Gomez,F,4 Pennsylvania Way,Hawthorne,hgomez@zoombox.gov,5.51895E+15,diners-club-us-ca,"$566,567.72",666
Debra,Carter,F,5242 Namekagon Circle,Yreka,dcarter@ailane.name,4.90376E+17,switch,"$21,771.63",667
Patricia,Garrett,M,8659 Crownhardt Plaza,Bell,pgarrett@voonix.gov,3.53656E+15,jcb,"$809,425.71",668
Diane,Elliott,F,73 Dennis Terrace,Palmdale,delliott@brainfire.edu,3.74E+14,americanexpress,"$169,273.27",669
Nicholas,Hudson,M,212 Schiller Terrace,Live Oak,nhudson@wikibox.biz,5.60226E+15,bankcard,"$767,777.43",670
Mary,Patterson,M,9539 New Castle Terrace,Tehachapi,mpatterson@skimia.gov,3.61E+13,diners-club-international,"$933,204.23",671
Robert,Kennedy,M,0 Waywood Lane,Gilroy,rkennedy@trunyx.info,4.04159E+15,visa,"$700,075.66",672
Irene,Richards,M,643 Vahlen Road,Soledad,irichards@demimbu.biz,3.54781E+15,jcb,"$946,092.06",673
Pamela,Stanley,F,7230 Starling Alley,La Mirada,pstanley@rhybox.biz,5.13409E+15,mastercard,"$540,268.80",674
Andrew,Kelley,F,80327 Forest Run Plaza,Porterville,akelley@twitterworks.com,6.39713E+15,instapayment,"$51,234.72",675
Douglas,Knight,M,034 Menomonie Hill,Solana Beach,dknight@meezzy.org,3.57471E+15,jcb,"$216,270.33",676
Kelly,Fields,M,7 Green Center,King City,kfields@topdrive.com,6.70952E+16,laser,"$2,364.06",677
Andrea,Taylor,M,259 Saint Paul Pass,Bishop,ataylor@mycat.gov,5.0206E+17,maestro,"$877,505.77",678
Timothy,Wood,F,9390 Duke Crossing,City of Industry,twood@browsedrive.name,3.04E+13,diners-club-carte-blanche,"$262,758.32",679
Lori,Black,F,58 Pennsylvania Court,Jackson,lblack@quamba.mil,3.56261E+15,jcb,"$183,661.10",680
Jean,Watkins,F,58409 Meadow Valley Avenue,Thousand Oaks,jwatkins@feedmix.mil,5.04837E+15,mastercard,"$332,471.05",681
Roger,Morales,F,24682 Jenifer Alley,Wheatland,rmorales@devbug.org,5.60222E+15,bankcard,"$891,624.20",682
Louise,Smith,F,0954 Ridgeview Circle,Exeter,lsmith@brainfire.mil,3.52982E+15,jcb,"$491,474.80",683
Philip,Stone,M,1 Lyons Point,San Fernando,pstone@tanoodle.com,2.02E+14,diners-club-enroute,"$360,425.56",684
Michael,Cook,M,807 Northland Alley,Amador City,mcook@plajo.info,3.05E+13,diners-club-carte-blanche,"$109,843.81",685
Deborah,Matthews,F,78820 Talmadge Junction,Rosemead,dmatthews@voonyx.net,3.53517E+15,jcb,"-$9,794.01",686
Dennis,Diaz,M,899 Caliangt Avenue,Maywood,ddiaz@feedfish.edu,3.54657E+15,jcb,"$922,048.39",687
Bruce,Bowman,F,37 Oriole Hill,Desert Hot Springs,bbowman@edgeclub.biz,5.61013E+16,china-unionpay,"$157,155.12",688
Daniel,Peterson,M,96 Florence Center,Redding,dpeterson@jetwire.org,3.56975E+15,jcb,"$627,274.84",689
Mary,Griffin,F,11 Cottonwood Center,Monte Sereno,mgriffin@viva.gov,5.60223E+15,bankcard,"$47,175.17",690
Margaret,Adams,M,53135 Pearson Park,Morgan Hill,madams@lazz.biz,3.55505E+15,jcb,"$963,439.31",691
Dorothy,Chavez,M,53 Pennsylvania Alley,Porterville,dchavez@talane.biz,3.55656E+15,jcb,"$821,142.70",692
Mark,Moreno,M,8931 Vera Place,Lompoc,mmoreno@yata.net,3.03E+13,diners-club-carte-blanche,"$940,333.39",693
Paula,Woods,M,35 Sycamore Circle,Hercules,pwoods@jabbersphere.info,6.7638E+16,maestro,"$762,492.13",694
Edward,Parker,M,288 Moulton Court,Newman,eparker@mita.edu,3.76E+14,americanexpress,"$348,050.49",695
Paul,Thompson,F,76 Colorado Crossing,Cerritos,pthompson@edgeify.org,2.01E+14,diners-club-enroute,"$320,040.93",696
Phillip,Hill,M,6788 Eagan Hill,Lynwood,phill@skaboo.mil,3.00E+13,diners-club-carte-blanche,"$300,476.28",697
Rebecca,Morales,F,20 Memorial Avenue,Downey,rmorales@blogpad.com,5.03895E+17,maestro,"$834,849.57",698
Frances,Reynolds,F,46810 Golf Course Crossing,Beaumont,freynolds@gabtune.com,3.57E+15,jcb,"$738,028.77",699
Frances,Hicks,M,78698 Schiller Hill,Cypress,fhicks@skimia.gov,4.4054E+15,visa-electron,"$370,871.41",700
Christina,Roberts,M,0685 Lukken Parkway,San Carlos,croberts@flipopia.org,5.10017E+15,mastercard,"$683,336.66",701
